1.1808,1.0568,1.204,1.1792,1.09,0.926,0.7676,1.4644,1.1536,1.106,0.9404,0.874,1.4904,1.106,0.962,1.0368,1.1996,1.204,1.322,1.2096,1.1908,1.1304,1.214,0.8884,1.034,0.8496,0.9764,0.9748,0.8512,0.8108,1.008,1.0888,1.636,1.3808,1.4272,1.1664,1.0196,0.9908,0.8728,0.9704,1.1348,1.0312,0.9892,0.7676,0.956,1.0384,0.9504,0.854,1.044,0.92,0.9764,0.864,0.72,0.9604,0.9748,0.8336,0.8008,0.982,0.9216,0.8784,0.756,1.2904,1.064,1.2904,1.1232,1.1924,1.1636,1.1492
1.2816,1.044,1.2196,1.2528,1.1852,0.9172,0.7576,1.4416,1.1564,1.1188,0.9704,0.8828,1.512,1.0728,0.9448,0.998,1.25,1.2356,1.2832,1.1332,1.1664,1.1376,1.2268,0.8884,1.0672,0.8944,0.9836,0.9748,0.8296,0.7848,1.0224,1.1288,1.6432,1.3592,1.4068,1.1564,1.1752,1.132,0.8468,0.8768,1.0728,1.0728,0.998,0.854,1.054,1.1492,1.0324,0.844,1.0456,0.8884,0.9764,0.8756,0.7804,1.0352,1.0568,0.9432,0.874,1.064,0.988,0.9088,0.7544,1.3436,1.1232,1.3408,1.1348,1.3232,1.1708,1.2168
1.4128,1.214,1.4024,1.348,1.45,0.926,0.7936,1.4788,1.1792,1.0888,1.0008,0.844,1.5076,1.0928,0.9748,1.0064,1.2184,1.168,1.2832,1.1288,1.2024,1.1,1.2544,0.884,1.0744,0.8728,0.972,0.946,0.844,0.7876,0.9764,0.9692,1.5552,1.3492,1.3592,1.1492,1.1692,1.1376,0.8164,0.8656,0.988,1.028,0.9088,0.8568,1.0712,1.0456,1.0052,0.8496,1.0712,0.9344,0.9952,0.8668,0.8036,1.0324,1.1188,0.9,0.9088,1.1332,0.998,1.0136,1.0008,1.316,1.0872,1.3192,1.0612,1.152,1.06,1.1132
1.394,1.2816,1.3924,1.25,1.3796,1.1896,0.7792,1.3924,1.172,1.018,1.0064,0.9044,1.5364,1.0988,0.9704,1.0484,1.2312,1.25,1.2584,1.1404,1.198,1.1104,1.2512,0.8612,1.044,0.9288,0.9488,1.0268,0.8192,0.792,0.956,0.9808,1.5148,1.3148,1.4528,1.178,1.0684,1.0368,0.7776,0.8612,0.982,1.142,0.8712,0.7992,1.0152,0.9892,0.8828,0.8064,1.0456,0.8972,1.0024,0.7776,0.776,1.0512,1.06,0.8552,0.9272,1.1432,1.0208,1.0744,0.8252,1.2256,1.0412,1.332,1.1088,1.2124,1.0988,1.0972
1.296,1.2644,1.2932,1.2196,1.28,1.0916,0.8208,1.3808,1.09,1.0152,0.88,1.0424,1.5524,1.0684,0.9748,0.9548,1.1692,1.224,1.2456,1.1792,1.1924,1.2412,1.3708,0.8784,1.0324,0.8812,0.9676,1.0628,0.808,0.818,0.956,0.9908,1.4948,1.2644,1.5136,1.2944,1.1648,1.1504,0.766,0.8668,0.998,1.0756,0.864,0.7244,0.9448,0.9044,0.8452,0.766,0.9188,0.838,0.8928,0.7228,0.7216,0.9648,0.952,0.812,0.874,1.0424,0.9992,0.998,0.7328,1.3132,1.0496,1.2312,1.126,1.198,1.1232,1.2472
1.2932,1.2616,1.2772,1.1432,1.2356,0.9704,0.8512,1.4012,1.0368,1.0168,0.9244,0.9532,1.522,1.0828,1.0096,0.9388,1.2112,1.214,1.2008,1.198,1.1836,1.2196,1.3852,0.8768,1.1248,0.8496,0.9532,0.9848,0.8408,0.8192,0.9376,0.9592,1.5292,1.3408,1.3968,1.244,1.07,1.0844,0.7688,0.844,0.972,0.9848,0.8596,0.7028,0.9776,0.9344,0.8136,0.7316,0.9288,0.7288,0.808,0.72,0.6496,0.9044,0.9288,0.828,0.8048,0.992,0.8812,0.972,0.8252,1.3464,1.1188,1.24,1.1044,1.2944,1.2656,1.3912
1.2844,1.204,1.26,1.1576,1.2428,0.9576,0.8324,1.3768,1.0628,1.024,0.952,1.0612,1.7912,1.234,0.9272,0.9088,1.1896,1.198,1.1924,1.2572,1.1836,1.1288,1.2484,0.88,1.1448,0.8812,0.998,1.0168,0.848,0.8008,0.9316,0.988,1.5164,1.316,1.368,1.1536,1.0252,1.0024,0.854,0.864,0.982,0.982,0.8872,0.7256,0.9304,0.992,0.8208,0.7144,0.9432,0.7328,0.776,0.6796,0.6264,0.9016,0.9488,0.9676,0.7604,0.9848,0.9116,0.8972,0.848,1.4024,1.1504,1.342,1.2356,1.2904,1.2296,1.3276
1.2152,1.1592,1.3348,1.1852,1.2456,0.9604,0.972,1.3852,1.0628,1.0396,0.9836,0.9664,1.5652,1.0456,0.8728,0.9316,1.2284,1.1736,1.3176,1.2672,1.2816,1.126,1.2572,0.9044,1.1132,0.8684,1.2472,0.992,0.8108,0.7704,0.9532,1.0424,1.5928,1.2904,1.4012,1.1664,1.0744,1.0296,0.8524,0.972,0.9576,0.988,0.8956,0.7172,0.9244,1.034,0.8368,0.6984,0.9736,0.7316,0.7976,0.7328,0.612,0.8956,0.9128,0.8048,0.874,0.9908,0.9056,0.8944,0.818,1.368,1.1448,1.3968,1.2384,1.2976,1.2112,1.24
1.214,1.1332,1.3364,1.096,1.1304,1.018,0.9304,1.3376,1.1288,1.0008,0.9172,0.9476,1.5824,1.0268,0.88,0.9188,1.276,1.2096,1.4328,1.3104,1.3336,1.1764,1.3408,0.8264,1.1248,0.8296,1.2572,1.0512,0.8008,0.7604,0.9488,0.9792,1.6444,1.4024,1.5524,1.3696,1.1936,1.1852,0.7416,0.9532,0.9764,1.028,0.9288,0.7472,0.9216,1.034,0.8352,0.7688,0.91,0.7256,0.7876,0.7,0.6104,0.916,0.9504,0.8064,0.8784,0.9908,0.8984,0.9416,0.8696,1.4128,1.0856,1.3624,1.2328,1.2572,1.126,1.1864
1.2008,1.0972,1.2528,1.0556,1.1204,1.0424,0.8696,1.5352,1.2484,1.1952,1.064,0.8728,1.42,1.0252,0.9072,0.9044,1.1896,1.1708,1.312,1.1996,1.2916,1.3032,1.466,1.0612,1.106,0.8552,1.1088,1.1968,0.8108,0.7848,0.9864,0.992,1.594,1.322,1.4788,1.2672,1.0496,1.0252,0.7804,1.0456,1.06,1.064,0.9892,0.7228,0.936,1.0196,0.8624,0.8224,0.9332,0.7256,0.7732,0.7,0.5688,0.8856,1.0152,0.8224,0.7848,1.1692,0.9376,0.8984,0.8264,1.3392,1.1288,1.3752,1.306,1.1736,1.0928,1.1116
1.2976,1.1304,1.3464,1.024,1.1216,1.0052,0.8064,1.4472,1.1968,1.1248,1.0424,0.9892,1.6172,1.2528,1.1404,1.178,1.1836,1.2556,1.3016,1.2112,1.332,1.2728,1.404,0.9908,1.0712,0.8624,1.0816,1.0568,0.7848,0.7616,1.0208,1.0728,1.604,1.3896,1.4788,1.2816,1.1608,1.1304,0.7588,0.9028,1.0712,1.0384,0.9548,0.7748,0.9432,1.0036,0.9316,0.7128,0.9592,0.7228,0.7936,0.6968,0.5976,0.9548,1.0152,0.7732,0.7976,1.0168,1.0224,1.0568,0.9376,1.358,1.1376,1.2688,1.1276,1.1032,1.1752,1.1476
1.2456,1.1188,1.3132,1.0396,1.1764,0.9576,0.8048,1.3736,1.1204,1.09,0.9736,0.9128,1.5956,1.1924,1.1692,1.1088,1.332,1.3592,1.3364,1.1864,1.2412,1.1936,1.3076,0.9188,1.034,0.8944,1.0224,1.0368,0.8152,0.7432,1.008,0.9604,1.5868,1.2528,1.4732,1.27,1.1392,1.0756,0.7948,0.9416,1.172,1.1248,1.0888,0.8048,0.9144,0.9476,0.9016,0.7388,0.9056,0.7472,0.838,0.6784,0.622,0.9144,0.9776,0.7576,0.782,0.956,0.9692,0.9908,0.7228,1.2556,1.1824,1.3104,1.1072,1.0916,1.0872,1.1808
